timestamp,satellite,azimuth_deg,elevation_deg,distance_km,relative_velocity_kms,doppler_shift_hz,tx_freq_ghz,rx_freq_hz,ue_lat,ue_lon,ue_alt_m,time_minutes
2026-01-20T23:00:00+00:00,SAT-64221,356.6109318604985,47.2127814959867,1061.1802163214013,4.8020936160915015,-168189.6312713803,10.5,10499831810.368729,47.655,-122.3035,60.0,0.0
2026-01-20T23:00:01+00:00,SAT-64221,356.7311712424511,46.92565975442962,1065.9695043545166,4.826555898987259,-169046.4038937438,10.5,10499830953.596106,47.655,-122.3035,60.0,0.016666666666666666
2026-01-20T23:00:02+00:00,SAT-64221,356.84867658828813,46.64070404305503,1070.7831894377732,4.850684231635292,-169891.4801658238,10.5,10499830108.519835,47.655,-122.3035,60.0,0.03333333333333333
2026-01-20T23:00:03+00:00,SAT-64221,356.963525518773,46.35790261156318,1075.6209385114576,4.874482923815088,-170725.01103432837,10.5,10499829274.988966,47.655,-122.3035,60.0,0.05
2026-01-20T23:00:04+00:00,SAT-64221,357.0757928029264,46.07724329390897,1080.4824228141424,4.897956230525379,-171547.14552731172,10.5,10499828452.854473,47.655,-122.3035,60.0,0.06666666666666667
2026-01-20T23:00:05+00:00,SAT-64221,357.18555048424565,45.79871353916112,1085.367317828053,4.92110843830235,-172358.033777403,10.5,10499827641.966223,47.655,-122.3035,60.0,0.08333333333333333
2026-01-20T23:00:06+00:00,SAT-64221,357.2928680024348,45.52230043591994,1090.27530331052,4.943943749850316,-173157.82298108484,10.5,10499826842.17702,47.655,-122.3035,60.0,0.1
2026-01-20T23:00:07+00:00,SAT-64221,357.39781230629177,45.24799074190706,1095.2060632103708,4.966466380733713,-173946.6607852556,10.5,10499826053.339214,47.655,-122.3035,60.0,0.11666666666666667
2026-01-20T23:00:08+00:00,SAT-64221,357.50044796302825,44.97577090670716,1100.1592856807558,4.988680475294678,-174724.69234230745,10.5,10499825275.307657,47.655,-122.3035,60.0,0.13333333333333333
2026-01-20T23:00:09+00:00,SAT-64221,357.6008372602935,44.70562709791055,1105.1346630081164,5.010590209734883,-175492.0639204882,10.5,10499824507.936079,47.655,-122.3035,60.0,0.15
2026-01-20T23:00:10+00:00,SAT-64221,357.69904030521286,44.43754522039428,1110.1318916439586,5.032199652289031,-176248.91800658582,10.5,10499823751.081993,47.655,-122.3035,60.0,0.16666666666666666
2026-01-20T23:00:11+00:00,SAT-64221,357.79511511567983,44.17151094201842,1115.150672097175,5.053512900964606,-176995.39813015694,10.5,10499823004.60187,47.655,-122.3035,60.0,0.18333333333333332
2026-01-20T23:00:12+00:00,SAT-64221,357.88911770988506,43.90750971078102,1120.1907089637368,5.074533981458442,-177731.64528813344,10.5,10499822268.354712,47.655,-122.3035,60.0,0.2
2026-01-20T23:00:13+00:00,SAT-64221,357.9811021894543,43.6455267763879,1125.251710854578,5.095266904938134,-178457.7999685716,10.5,10499821542.200031,47.655,-122.3035,60.0,0.21666666666666667
2026-01-20T23:00:14+00:00,SAT-64221,358.07112081964755,43.38554720774553,1130.333390381103,5.115715633852185,-179174.0009531792,10.5,10499820825.999046,47.655,-122.3035,60.0,0.23333333333333334
2026-01-20T23:00:15+00:00,SAT-64221,358.1592241050401,43.12755591128755,1135.4354641065984,5.13588409714077,-179880.3858500606,10.5,10499820119.61415,47.655,-122.3035,60.0,0.25
2026-01-20T23:00:16+00:00,SAT-64221,358.24546086183324,42.87153764758691,1140.5576525128135,5.155776173434881,-180577.0905052797,10.5,10499819422.909494,47.655,-122.3035,60.0,0.26666666666666666
2026-01-20T23:00:17+00:00,SAT-64221,358.329878286447,42.617477047935544,1145.6996799497858,5.175395745675217,-181264.2509158445,10.5,10499818735.749084,47.655,-122.3035,60.0,0.2833333333333333
2026-01-20T23:00:18+00:00,SAT-64221,358.4125220217439,42.36535862741306,1150.8612746401393,5.194746610268528,-181942.00004797833,10.5,10499818057.999952,47.655,-122.3035,60.0,0.3
2026-01-20T23:00:19+00:00,SAT-64221,358.4934362186383,42.11516680164804,1156.0421685927804,5.213832531806754,-182610.4697536151,10.5,10499817389.530247,47.655,-122.3035,60.0,0.31666666666666665
2026-01-20T23:00:20+00:00,SAT-64221,358.5726635957176,41.86688590008696,1161.242097571169,5.232657252944022,-183269.79111633365,10.5,10499816730.208883,47.655,-122.3035,60.0,0.3333333333333333
